algorithm,n,seed,comparison_count,degree_gini,degree_p80_fraction,degree_normalized_entropy,maximum_degree_share,strength_gini,strength_p80_fraction,strength_normalized_entropy,maximum_strength_share,progress_fraction
quick,1024,128,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.905512512245079e-05
quick,1024,128,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017811025024490158
quick,1024,128,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00035622050048980317
quick,1024,128,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007124410009796063
quick,1024,128,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0014248820019592127
quick,1024,128,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0028497640039184253
quick,1024,128,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005699528007836851
quick,1024,128,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011399056015673701
quick,1024,128,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.022798112031347403
quick,1024,128,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.045596224062694805
quick,1024,128,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.09119244812538961
quick,1024,128,2048,0.653473442122781,0.3837890625,0.689016734955767,0.2522189349112426,0.6564364433288574,0.3798828125,0.6900227010672007,0.25,0.18238489625077922
quick,1024,128,4096,0.718575432501857,0.2744140625,0.7543072010389343,0.1266402574894776,0.720757007598877,0.271484375,0.755749660154793,0.125,0.36476979250155844
quick,1024,128,8192,0.5908453619635261,0.404296875,0.858185028628083,0.0640015015015015,0.5898451805114746,0.404296875,0.8608891550178144,0.0625,0.7295395850031169
quick,1024,128,11229,0.42049854349297777,0.5927734375,0.9128432267113724,0.04695245089039839,0.4132258688440644,0.5966796875,0.9162608998505493,0.045596224062694805,1.0
quick,1024,129,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.017945711966815e-05
quick,1024,129,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.0001803589142393363
quick,1024,129,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003607178284786726
quick,1024,129,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007214356569573452
quick,1024,129,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0014428713139146903
quick,1024,129,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0028857426278293807
quick,1024,129,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005771485255658761
quick,1024,129,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011542970511317523
quick,1024,129,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.023085941022635045
quick,1024,129,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04617188204527009
quick,1024,129,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.09234376409054018
quick,1024,129,2048,0.6935891544117647,0.279296875,0.7004152860268622,0.2528423133959466,0.696561336517334,0.2744140625,0.7015498843728231,0.25,0.18468752818108036
quick,1024,129,4096,0.7101647354501506,0.251953125,0.7990291688757646,0.12845303867403315,0.7105364799499512,0.2509765625,0.8016934570731594,0.125,0.3693750563621607
quick,1024,129,8192,0.5483969934602131,0.45703125,0.8666405489065853,0.06409774436090225,0.5472320318222046,0.455078125,0.869806536531549,0.0625,0.7387501127243215
quick,1024,129,11089,0.4195961726157278,0.5966796875,0.9120477196691923,0.04754601226993865,0.41229598659144195,0.6005859375,0.9155814302996484,0.04617188204527009,1.0
quick,1024,130,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.547739123001966e-05
quick,1024,130,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017095478246003932
quick,1024,130,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00034190956492007865
quick,1024,130,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0006838191298401573
quick,1024,130,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0013676382596803146
quick,1024,130,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002735276519360629
quick,1024,130,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005470553038721258
quick,1024,130,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.010941106077442517
quick,1024,130,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.021882212154885033
quick,1024,130,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04376442430977007
quick,1024,130,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.08752884861954013
quick,1024,130,2048,0.5094677877565983,0.58984375,0.6529706992058427,0.25,0.509943962097168,0.5888671875,0.6526586086574281,0.25,0.17505769723908027
quick,1024,130,4096,0.6342963676948052,0.4052734375,0.7263278469479391,0.12533692722371967,0.6355371475219727,0.4033203125,0.7262823463347737,0.125,0.35011539447816054
quick,1024,130,8192,0.6142016910291723,0.3916015625,0.8389037188155705,0.06404156754726431,0.6119245290756226,0.3916015625,0.8420896261050033,0.0625,0.7002307889563211
quick,1024,130,11699,0.4240913999823679,0.599609375,0.9022625539549686,0.045093890505157365,0.4152061774777758,0.60546875,0.9061869152700804,0.04376442430977007,1.0
quick,1024,131,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.079353550027238e-05
quick,1024,131,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00018158707100054475
quick,1024,131,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003631741420010895
quick,1024,131,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.000726348284002179
quick,1024,131,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.001452696568004358
quick,1024,131,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002905393136008716
quick,1024,131,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005810786272017432
quick,1024,131,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011621572544034864
quick,1024,131,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.02324314508806973
quick,1024,131,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04648629017613946
quick,1024,131,1024,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.09297258035227891
quick,1024,131,2048,0.6165374143416544,0.4501953125,0.6756851246339535,0.25036710719530103,0.6174235343933105,0.44921875,0.6760087717370723,0.249755859375,0.18594516070455783
quick,1024,131,4096,0.6769464803979388,0.34765625,0.7618107846279798,0.127017630990812,0.6800239086151123,0.3408203125,0.7639306109815189,0.1248779296875,0.37189032140911565
quick,1024,131,8192,0.5971568269260907,0.4072265625,0.8606597760190488,0.06412988966900703,0.5925105810165405,0.41015625,0.8639542752198226,0.06243896484375,0.7437806428182313
quick,1024,131,11014,0.4213778924615996,0.5908203125,0.9134484245942451,0.04790671536948581,0.4120686775070366,0.59765625,0.9171742826897554,0.04644089340838932,1.0
quick,1024,132,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.689607229753215e-05
quick,1024,132,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.0001737921445950643
quick,1024,132,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003475842891901286
quick,1024,132,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0006951685783802572
quick,1024,132,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0013903371567605145
quick,1024,132,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002780674313521029
quick,1024,132,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005561348627042058
quick,1024,132,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011122697254084116
quick,1024,132,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.02224539450816823
quick,1024,132,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04449078901633646
quick,1024,132,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.08898157803267293
quick,1024,132,2048,0.630042387781311,0.4228515625,0.6762994004508562,0.2502446183953033,0.6307430267333984,0.421875,0.6762548440311349,0.25,0.17796315606534585
quick,1024,132,4096,0.7016939687267312,0.29296875,0.7648748618891975,0.12695457930007445,0.7037286758422852,0.2861328125,0.766775234780253,0.125,0.3559263121306917
quick,1024,132,8192,0.6290467538002003,0.3779296875,0.845453013544734,0.06399349430751908,0.6257094144821167,0.3798828125,0.8484280343701783,0.0625,0.7118526242613834
quick,1024,132,11508,0.433337293157424,0.583984375,0.9080271344128802,0.04575134168157424,0.4246379386893899,0.58984375,0.9115592239762036,0.04449078901633646,1.0
quick,1024,133,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.670770831526923e-05
quick,1024,133,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017341541663053845
quick,1024,133,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003468308332610769
quick,1024,133,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0006936616665221538
quick,1024,133,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0013873233330443076
quick,1024,133,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0027746466660886152
quick,1024,133,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.0055492933321772304
quick,1024,133,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011098586664354461
quick,1024,133,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.022197173328708922
quick,1024,133,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.044394346657417844
quick,1024,133,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.08878869331483569
quick,1024,133,2048,0.7109341275592007,0.208984375,0.701061274568868,0.2523433645781944,0.7131228446960449,0.2001953125,0.7017404337566312,0.25,0.17757738662967137
quick,1024,133,4096,0.6581736282295307,0.271484375,0.7863408431690658,0.12768347478781827,0.6606829166412354,0.265625,0.7889027451762121,0.125,0.35515477325934275
quick,1024,133,8192,0.5449778742018279,0.455078125,0.8624543335233777,0.06404156754726431,0.5426722764968872,0.455078125,0.8657820217959148,0.0625,0.7103095465186855
quick,1024,133,11533,0.4302211225869157,0.5908203125,0.9059047284721203,0.045714541067119495,0.4213196980945981,0.595703125,0.9097705364239047,0.044394346657417844,1.0
quick,1024,134,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.802042073761112e-05
quick,1024,134,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017604084147522224
quick,1024,134,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003520816829504445
quick,1024,134,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.000704163365900889
quick,1024,134,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.001408326731801778
quick,1024,134,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002816653463603556
quick,1024,134,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005633306927207112
quick,1024,134,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011266613854414223
quick,1024,134,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.022533227708828447
quick,1024,134,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.045066455417656894
quick,1024,134,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.09013291083531379
quick,1024,134,2048,0.6478365384615385,0.38671875,0.680627569556548,0.2506124448799608,0.6489825248718262,0.384765625,0.6807194703753516,0.25,0.18026582167062757
quick,1024,134,4096,0.7098659061566699,0.24609375,0.7788895980038625,0.12730214036834245,0.7115516662597656,0.2421875,0.7810956888476278,0.125,0.36053164334125515
quick,1024,134,8192,0.5363192326837452,0.466796875,0.8713952607575871,0.06415401981688197,0.5342499017715454,0.4658203125,0.8747890627469888,0.0625,0.7210632866825103
quick,1024,134,11361,0.4279104008781085,0.58984375,0.9098443945753483,0.04642403339989109,0.4185454384792271,0.595703125,0.9137630026990889,0.045066455417656894,1.0
quick,1024,135,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.630361612151549e-05
quick,1024,135,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017260723224303098
quick,1024,135,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00034521446448606196
quick,1024,135,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0006904289289721239
quick,1024,135,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0013808578579442479
quick,1024,135,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0027617157158884957
quick,1024,135,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005523431431776991
quick,1024,135,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011046862863553983
quick,1024,135,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.022093725727107966
quick,1024,135,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04418745145421593
quick,1024,135,1024,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.08837490290843186
quick,1024,135,2048,0.6923103123442951,0.265625,0.7157926989047158,0.25485799701046336,0.6964583396911621,0.2578125,0.7179355708825317,0.249755859375,0.17674980581686373
quick,1024,135,4096,0.6484435898135446,0.2861328125,0.7880391427097377,0.12758792716388126,0.6507773399353027,0.279296875,0.7907778540857338,0.1248779296875,0.35349961163372745
quick,1024,135,8192,0.5289499238757027,0.4765625,0.8600898149965392,0.06389756402248595,0.5276868343353271,0.474609375,0.8632450198373328,0.06243896484375,0.7069992232674549
quick,1024,135,11587,0.4342676863913526,0.583984375,0.9031845018074447,0.045365853658536584,0.4256812928821092,0.5908203125,0.9067976729967165,0.044144299646155176,1.0
quick,1024,136,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.643042350907519e-05
quick,1024,136,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017286084701815038
quick,1024,136,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00034572169403630077
quick,1024,136,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0006914433880726015
quick,1024,136,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.001382886776145203
quick,1024,136,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002765773552290406
quick,1024,136,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005531547104580812
quick,1024,136,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011063094209161625
quick,1024,136,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.02212618841832325
quick,1024,136,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.0442523768366465
quick,1024,136,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.088504753673293
quick,1024,136,2048,0.6644158170347976,0.359375,0.6896929690925689,0.25246791707798616,0.6674823760986328,0.3544921875,0.6907938033612621,0.25,0.177009507346586
quick,1024,136,4096,0.7021188595118899,0.26171875,0.7887157634404559,0.12803504380475594,0.703258752822876,0.2587890625,0.7915661402569778,0.125,0.354019014693172
quick,1024,136,8192,0.5282453519580572,0.4853515625,0.8657307623705887,0.06394549318664833,0.5278877019882202,0.4814453125,0.8687439239178011,0.0625,0.708038029386344
quick,1024,136,11570,0.4295945769110834,0.587890625,0.910489452882634,0.045571988595866,0.42068911381806395,0.5927734375,0.9141532764585572,0.0442523768366465,1.0
quick,1024,137,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.94134477825465e-05
quick,1024,137,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.000178826895565093
quick,1024,137,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.000357653791130186
quick,1024,137,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.000715307582260372
quick,1024,137,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.001430615164520744
quick,1024,137,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002861230329041488
quick,1024,137,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005722460658082976
quick,1024,137,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011444921316165951
quick,1024,137,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.022889842632331903
quick,1024,137,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.045779685264663805
quick,1024,137,1024,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.09155937052932761
quick,1024,137,2048,0.6529706137788982,0.390625,0.6899852907267328,0.2515986227250369,0.6551365852355957,0.3876953125,0.6910329426333981,0.249755859375,0.18311874105865522
quick,1024,137,4096,0.6940509446588645,0.2900390625,0.77440007897405,0.12736553784860558,0.6966898441314697,0.2841796875,0.7767865855623507,0.1248779296875,0.36623748211731044
quick,1024,137,8192,0.5903964011591478,0.4072265625,0.8582289558997156,0.06409774436090225,0.5882730484008789,0.4072265625,0.8614277348288294,0.06243896484375,0.7324749642346209
quick,1024,137,11184,0.4235750823583033,0.591796875,0.9115829180837332,0.047216837441152036,0.4149584681520475,0.59765625,0.9154098319302163,0.04573497854077253,1.0
quick,1024,138,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.381743127873159e-05
quick,1024,138,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00018763486255746317
quick,1024,138,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00037526972511492634
quick,1024,138,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007505394502298527
quick,1024,138,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0015010789004597054
quick,1024,138,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0030021578009194107
quick,1024,138,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.0060043156018388215
quick,1024,138,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.012008631203677643
quick,1024,138,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.024017262407355286
quick,1024,138,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04803452481471057
quick,1024,138,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.09606904962942114
quick,1024,138,2048,0.6464328262463344,0.361328125,0.6734525959892359,0.25,0.6467752456665039,0.3603515625,0.6730743511004404,0.25,0.1921380992588423
quick,1024,138,4096,0.7252526797441832,0.2314453125,0.7780419764321493,0.12797097823367526,0.7268092632293701,0.228515625,0.7806116879613294,0.125,0.3842761985176846
quick,1024,138,8192,0.5518100954741108,0.453125,0.8716556610160563,0.06428302123916049,0.5494457483291626,0.4521484375,0.8749285944131409,0.0625,0.7685523970353692
quick,1024,138,10659,0.41199098364889175,0.60546875,0.9134484414601732,0.04972778533929613,0.40272955586241665,0.609375,0.917549724988398,0.04803452481471057,1.0
quick,1024,139,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.18105031215571e-05
quick,1024,139,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.0001836210062431142
quick,1024,139,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003672420124862284
quick,1024,139,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007344840249724568
quick,1024,139,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0014689680499449136
quick,1024,139,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0029379360998898272
quick,1024,139,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.0058758721997796545
quick,1024,139,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011751744399559309
quick,1024,139,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.023503488799118618
quick,1024,139,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.047006977598237236
quick,1024,139,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.09401395519647447
quick,1024,139,2048,0.645139749296378,0.3896484375,0.6785316640036102,0.25036710719530103,0.6459841728210449,0.388671875,0.6782628714312519,0.25,0.18802791039294894
quick,1024,139,4096,0.724775339521555,0.224609375,0.7756402577919449,0.12746075255419886,0.7261896133422852,0.2216796875,0.7776984607077944,0.125,0.3760558207858979
quick,1024,139,8192,0.5579975341858201,0.4462890625,0.8753191452914015,0.06424265259984928,0.5545030832290649,0.4462890625,0.8784782184747635,0.0625,0.7521116415717958
quick,1024,139,10892,0.4193664041769334,0.5947265625,0.9155692836610853,0.048474222896133436,0.4111468889150294,0.5986328125,0.9191711163516935,0.047006977598237236,1.0
quick,1024,140,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.068649678062936e-05
quick,1024,140,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00018137299356125872
quick,1024,140,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00036274598712251744
quick,1024,140,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007254919742450349
quick,1024,140,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0014509839484900698
quick,1024,140,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0029019678969801396
quick,1024,140,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005803935793960279
quick,1024,140,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011607871587920558
